IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
192.168.100.6,,1099,tcp,0.0,Log,80,"","Unknown OS and Service Banner Reporting","This VT consolidates and reports the information collected by
  the following VTs:

  - Collect banner of unknown services (OID: 1.3.6.1.4.1.25623.1.0.11154)

  - Service Detection (unknown) with nmap (OID: 1.3.6.1.4.1.25623.1.0.66286)

  - Service Detection (wrapped) with nmap (OID: 1.3.6.1.4.1.25623.1.0.108525)

  - OS Detection Consolidation and Reporting (OID: 1.3.6.1.4.1.25623.1.0.105937)

  If you know any of the information reported here, please send the full output to
  the referenced community forum.","Nmap service detection (unknown) result for this port: rmiregistry

This is a guess. A confident identification of the service was not possible.

Hint: If you're running a recent nmap version try to run nmap with the following command: 'nmap -sV -Pn -p 1099 192.168.100.6' and submit a possible collected fingerprint to the nmap database.
",1.3.6.1.4.1.25623.1.0.108441,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,23b7c311-7d76-4096-9cd9-1a0bcaba4c36,"","","","","
Details:
Unknown OS and Service Banner Reporting
(OID: 1.3.6.1.4.1.25623.1.0.108441)
Version used: 2023-06-22T10:34:15Z
","","","",""
192.168.100.28,,6697,tcp,8.1,High,80,"VendorFix","UnrealIRCd Authentication Spoofing Vulnerability","UnrealIRCd is prone to authentication spoofing vulnerability.","Installed version: 3.2.8.1
Fixed version:     3.2.10.7

",1.3.6.1.4.1.25623.1.0.809883,"CVE-2016-7144",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,f4b74ca6-dd74-4a70-91bd-001adc7a77a7,"Successful exploitation of this vulnerability
  will allows remote attackers to spoof certificate fingerprints and consequently
  log in as another user.","Upgrade to UnrealIRCd 3.2.10.7,
  or 4.0.6, or later.","UnrealIRCd before 3.2.10.7 and
  4.x before 4.0.6.","The flaw exists due to an error in
  the 'm_authenticate' function in 'modules/m_sasl.c' script.","Checks if a vulnerable version is present on the target host.
Details:
UnrealIRCd Authentication Spoofing Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.809883)
Version used: 2023-07-14T16:09:27Z
","Product: cpe:/a:unrealircd:unrealircd:3.2.8.1
Method: UnrealIRCd Detection
(OID: 1.3.6.1.4.1.25623.1.0.809884)
","","",""
192.168.100.6,,6697,tcp,8.1,High,80,"VendorFix","UnrealIRCd Authentication Spoofing Vulnerability","UnrealIRCd is prone to authentication spoofing vulnerability.","Installed version: 3.2.8.1
Fixed version:     3.2.10.7

",1.3.6.1.4.1.25623.1.0.809883,"CVE-2016-7144",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,016d5a02-d21c-401d-bbf3-ca0fb6d94bb1,"Successful exploitation of this vulnerability
  will allows remote attackers to spoof certificate fingerprints and consequently
  log in as another user.","Upgrade to UnrealIRCd 3.2.10.7,
  or 4.0.6, or later.","UnrealIRCd before 3.2.10.7 and
  4.x before 4.0.6.","The flaw exists due to an error in
  the 'm_authenticate' function in 'modules/m_sasl.c' script.","Checks if a vulnerable version is present on the target host.
Details:
UnrealIRCd Authentication Spoofing Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.809883)
Version used: 2023-07-14T16:09:27Z
","Product: cpe:/a:unrealircd:unrealircd:3.2.8.1
Method: UnrealIRCd Detection
(OID: 1.3.6.1.4.1.25623.1.0.809884)
","","",""
192.168.100.28,,6697,tcp,7.5,High,70,"VendorFix","UnrealIRCd Backdoor","Detection of backdoor in UnrealIRCd.","Vulnerability was detected according to the Vulnerability Detection Method.",1.3.6.1.4.1.25623.1.0.80111,"CVE-2010-2075",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,ac95751b-4a21-4972-9bfd-405627ad173e,"","Install latest version of unrealircd and check signatures of
  software you're installing.","The issue affects Unreal 3.2.8.1 for Linux. Reportedly package
  Unreal3.2.8.1.tar.gz downloaded in November 2009 and later is affected. The MD5 sum of the
  affected file is 752e46f2d873c1679fa99de3f52a274d. Files with MD5 sum of
  7b741e94e867c0a7370553fd01506c66 are not affected.","Remote attackers can exploit this issue to execute arbitrary
  system commands within the context of the affected application.","
Details:
UnrealIRCd Backdoor
(OID: 1.3.6.1.4.1.25623.1.0.80111)
Version used: 2023-08-01T13:29:10Z
","","","",""
192.168.100.6,,6697,tcp,7.5,High,70,"VendorFix","UnrealIRCd Backdoor","Detection of backdoor in UnrealIRCd.","Vulnerability was detected according to the Vulnerability Detection Method.",1.3.6.1.4.1.25623.1.0.80111,"CVE-2010-2075",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,a3c57e7c-e291-492b-be61-60545e9d7174,"","Install latest version of unrealircd and check signatures of
  software you're installing.","The issue affects Unreal 3.2.8.1 for Linux. Reportedly package
  Unreal3.2.8.1.tar.gz downloaded in November 2009 and later is affected. The MD5 sum of the
  affected file is 752e46f2d873c1679fa99de3f52a274d. Files with MD5 sum of
  7b741e94e867c0a7370553fd01506c66 are not affected.","Remote attackers can exploit this issue to execute arbitrary
  system commands within the context of the affected application.","
Details:
UnrealIRCd Backdoor
(OID: 1.3.6.1.4.1.25623.1.0.80111)
Version used: 2023-08-01T13:29:10Z
","","","",""
192.168.100.28,,6697,tcp,0.0,Log,80,"","UnrealIRCd Detection","Detection of UnrealIRCd Daemon. This script
  sends a request to the server and gets the version from the response.","Detected UnrealIRCd

Version:       3.2.8.1
Location:      6697/tcp
CPE:           cpe:/a:unrealircd:unrealircd:3.2.8.1

Concluded from version/product identification result:
Unreal3.2.8.1
",1.3.6.1.4.1.25623.1.0.809884,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,23713790-3009-410c-a950-9899588c06df,"","","","","
Details:
UnrealIRCd Detection
(OID: 1.3.6.1.4.1.25623.1.0.809884)
Version used: 2022-06-01T21:00:42Z
","","","",""
192.168.100.6,,6697,tcp,0.0,Log,80,"","UnrealIRCd Detection","Detection of UnrealIRCd Daemon. This script
  sends a request to the server and gets the version from the response.","Detected UnrealIRCd

Version:       3.2.8.1
Location:      6697/tcp
CPE:           cpe:/a:unrealircd:unrealircd:3.2.8.1

Concluded from version/product identification result:
Unreal3.2.8.1
",1.3.6.1.4.1.25623.1.0.809884,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,87bfd13a-f4f7-49ed-b196-2954ae06d0d2,"","","","","
Details:
UnrealIRCd Detection
(OID: 1.3.6.1.4.1.25623.1.0.809884)
Version used: 2022-06-01T21:00:42Z
","","","",""
192.168.100.28,,5900,tcp,9.0,High,95,"Mitigation","VNC Brute Force Login","Try to log in with given passwords via VNC protocol.","It was possible to connect to the VNC server with the password: password
",1.3.6.1.4.1.25623.1.0.106056,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,b8eda234-3487-4155-83d4-0a98bd375661,"","Change the password to something hard to guess or enable
  password protection at all.","","This script tries to authenticate to a VNC server with the
  passwords set in the password preference. It will also test and report if no authentication /
  password is required at all.

  Note: Some VNC servers have a blacklisting scheme that blocks IP addresses after five unsuccessful
  connection attempts for a period of time. The script will abort the brute force attack if it
  encounters that it gets blocked.

  Note as well that passwords can be max. 8 characters long.","
Details:
VNC Brute Force Login
(OID: 1.3.6.1.4.1.25623.1.0.106056)
Version used: 2021-07-23T07:56:26Z
","","","",""
192.168.100.6,,5900,tcp,9.0,High,95,"Mitigation","VNC Brute Force Login","Try to log in with given passwords via VNC protocol.","It was possible to connect to the VNC server with the password: password
",1.3.6.1.4.1.25623.1.0.106056,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,fc6205c0-6537-4010-a7eb-3981982234fb,"","Change the password to something hard to guess or enable
  password protection at all.","","This script tries to authenticate to a VNC server with the
  passwords set in the password preference. It will also test and report if no authentication /
  password is required at all.

  Note: Some VNC servers have a blacklisting scheme that blocks IP addresses after five unsuccessful
  connection attempts for a period of time. The script will abort the brute force attack if it
  encounters that it gets blocked.

  Note as well that passwords can be max. 8 characters long.","
Details:
VNC Brute Force Login
(OID: 1.3.6.1.4.1.25623.1.0.106056)
Version used: 2021-07-23T07:56:26Z
","","","",""
192.168.100.28,,5900,tcp,0.0,Log,80,"","VNC Server and Protocol Version Detection","The remote host is running a remote display software (VNC)
  which permits a console to be displayed remotely.

  This allows authenticated users of the remote host to take its
  control remotely.","A VNC server seems to be running on this port.

The version of the VNC protocol is : RFB 003.003

",1.3.6.1.4.1.25623.1.0.10342,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,cf34ee20-2649-4529-b2ec-876d46ea5143,"","Make sure the use of this software is done in accordance with your
  corporate security policy, filter incoming traffic to this port.","","","
Details:
VNC Server and Protocol Version Detection
(OID: 1.3.6.1.4.1.25623.1.0.10342)
Version used: 2023-08-01T13:29:10Z
","","","",""
192.168.100.6,,5900,tcp,0.0,Log,80,"","VNC Server and Protocol Version Detection","The remote host is running a remote display software (VNC)
  which permits a console to be displayed remotely.

  This allows authenticated users of the remote host to take its
  control remotely.","A VNC server seems to be running on this port.

The version of the VNC protocol is : RFB 003.003

",1.3.6.1.4.1.25623.1.0.10342,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,695857b4-8aba-4b64-8472-7571daad7f5a,"","Make sure the use of this software is done in accordance with your
  corporate security policy, filter incoming traffic to this port.","","","
Details:
VNC Server and Protocol Version Detection
(OID: 1.3.6.1.4.1.25623.1.0.10342)
Version used: 2023-08-01T13:29:10Z
","","","",""
192.168.100.28,,5900,tcp,4.8,Medium,70,"Mitigation","VNC Server Unencrypted Data Transmission","The remote host is running a VNC server providing one or more insecure or
  cryptographically weak Security Type(s) not intended for use on untrusted networks.","The VNC server provides the following insecure or cryptographically weak Security Type(s):

2 (VNC authentication)
",1.3.6.1.4.1.25623.1.0.108529,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,60d5a774-ef46-4c2a-9873-b3c52a8838e7,"An attacker can uncover sensitive data by sniffing traffic to the
  VNC server.","Run the session over an encrypted channel provided by IPsec [RFC4301] or SSH [RFC4254].
  Some VNC server vendors are also providing more secure Security Types within their products.","","","
Details:
VNC Server Unencrypted Data Transmission
(OID: 1.3.6.1.4.1.25623.1.0.108529)
Version used: 2023-07-12T05:05:04Z
","","","",""
192.168.100.6,,5900,tcp,4.8,Medium,70,"Mitigation","VNC Server Unencrypted Data Transmission","The remote host is running a VNC server providing one or more insecure or
  cryptographically weak Security Type(s) not intended for use on untrusted networks.","The VNC server provides the following insecure or cryptographically weak Security Type(s):

2 (VNC authentication)
",1.3.6.1.4.1.25623.1.0.108529,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,3a1868b0-c1d6-411f-819f-36a9dca0226e,"An attacker can uncover sensitive data by sniffing traffic to the
  VNC server.","Run the session over an encrypted channel provided by IPsec [RFC4301] or SSH [RFC4254].
  Some VNC server vendors are also providing more secure Security Types within their products.","","","
Details:
VNC Server Unencrypted Data Transmission
(OID: 1.3.6.1.4.1.25623.1.0.108529)
Version used: 2023-07-12T05:05:04Z
","","","",""
192.168.100.28,,5900,tcp,0.0,Log,95,"","VNC Supported security types Detection (Remote)","This script checks the remote VNC protocol version
  and the available 'security types'.","The remote VNC server chose security type #2 (VNC authentication)
",1.3.6.1.4.1.25623.1.0.19288,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,489ca7bf-8913-470e-9cba-7a43efea77d7,"","","","","
Details:
VNC Supported 'security types' Detection (Remote)
(OID: 1.3.6.1.4.1.25623.1.0.19288)
Version used: 2023-07-12T05:05:05Z
","","","",""
192.168.100.6,,5900,tcp,0.0,Log,95,"","VNC Supported security types Detection (Remote)","This script checks the remote VNC protocol version
  and the available 'security types'.","The remote VNC server chose security type #2 (VNC authentication)
",1.3.6.1.4.1.25623.1.0.19288,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,f5124ad0-16f8-460a-9998-7b898bf4d4f9,"","","","","
Details:
VNC Supported 'security types' Detection (Remote)
(OID: 1.3.6.1.4.1.25623.1.0.19288)
Version used: 2023-07-12T05:05:05Z
","","","",""
192.168.100.28,,21,tcp,9.8,High,99,"VendorFix","vsftpd Compromised Source Packages Backdoor Vulnerability","vsftpd is prone to a backdoor vulnerability.","Vulnerability was detected according to the Vulnerability Detection Method.",1.3.6.1.4.1.25623.1.0.103185,"CVE-2011-2523",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,8d7c9324-e247-4052-8d69-e70994151403,"Attackers can exploit this issue to execute arbitrary commands in
  the context of the application. Successful attacks will compromise the affected application.","The repaired package can be downloaded from the referenced
  vendor homepage. Please validate the package with its signature.","The vsftpd 2.3.4 source package downloaded between 20110630 and
  20110703 is affected.","The tainted source package contains a backdoor which opens a
  shell on port 6200/tcp.","
Details:
vsftpd Compromised Source Packages Backdoor Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.103185)
Version used: 2023-12-07T05:05:41Z
","Product: cpe:/a:beasts:vsftpd:2.3.4
Method: vsFTPd FTP Server Detection
(OID: 1.3.6.1.4.1.25623.1.0.111050)
","","",""
192.168.100.6,,6200,tcp,9.8,High,99,"VendorFix","vsftpd Compromised Source Packages Backdoor Vulnerability","vsftpd is prone to a backdoor vulnerability.","Vulnerability was detected according to the Vulnerability Detection Method.",1.3.6.1.4.1.25623.1.0.103185,"CVE-2011-2523",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,d6c069d6-b850-4e95-8d0f-615a283042ca,"Attackers can exploit this issue to execute arbitrary commands in
  the context of the application. Successful attacks will compromise the affected application.","The repaired package can be downloaded from the referenced
  vendor homepage. Please validate the package with its signature.","The vsftpd 2.3.4 source package downloaded between 20110630 and
  20110703 is affected.","The tainted source package contains a backdoor which opens a
  shell on port 6200/tcp.","
Details:
vsftpd Compromised Source Packages Backdoor Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.103185)
Version used: 2023-12-07T05:05:41Z
","","","",""
192.168.100.6,,21,tcp,9.8,High,99,"VendorFix","vsftpd Compromised Source Packages Backdoor Vulnerability","vsftpd is prone to a backdoor vulnerability.","Vulnerability was detected according to the Vulnerability Detection Method.",1.3.6.1.4.1.25623.1.0.103185,"CVE-2011-2523",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,0fd7494a-dc05-428c-b1ae-0d4e98544b7f,"Attackers can exploit this issue to execute arbitrary commands in
  the context of the application. Successful attacks will compromise the affected application.","The repaired package can be downloaded from the referenced
  vendor homepage. Please validate the package with its signature.","The vsftpd 2.3.4 source package downloaded between 20110630 and
  20110703 is affected.","The tainted source package contains a backdoor which opens a
  shell on port 6200/tcp.","
Details:
vsftpd Compromised Source Packages Backdoor Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.103185)
Version used: 2023-12-07T05:05:41Z
","Product: cpe:/a:beasts:vsftpd:2.3.4
Method: vsFTPd FTP Server Detection
(OID: 1.3.6.1.4.1.25623.1.0.111050)
","","",""
